,isSpam,isRe,underscore,priority,isInReplyTo,sortedRec,subPunc,multipartText,hasImages,isPGPsigned,subSpamWords,noHost,numEnd,isYelling,isOrigMsg,isDear,isWrote,numLines,bodyCharCt,subExcCt,subQuesCt,numAtt,numRec,perCaps,hour,perHTML,subBlanks,forwards,avgWordLen,numDlr
4740,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,9,325,0,1,0.0,1,7.6923076923076925,8.0,0.0,12.82051282051282,0.0,4.588235294117647,0
4741,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,170,0,0,0.0,1,7.619047619047619,8.0,0.0,9.090909090909093,0.0,5.25,0
4742,0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,8,288,0,1,0.0,1,9.45273631840796,8.0,0.0,15.384615384615385,0.0,4.02,0
4743,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,96,0,1,0.0,1,14.285714285714286,8.0,0.0,11.650485436893199,0.0,4.2,0
4744,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,10,472,0,0,0.0,1,7.763975155279503,8.0,0.0,12.0,0.0,3.425531914893617,0
4745,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,266,0,0,0.0,1,5.847953216374269,8.0,0.0,15.384615384615385,0.0,3.8863636363636362,0
4746,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,14,585,0,0,0.0,1,7.640449438202247,8.0,0.0,8.571428571428575,0.0,4.836956521739131,0
4747,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,101,0,0,0.0,1,10.869565217391305,8.0,0.0,13.698630136986301,0.0,4.181818181818182,0
4748,0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,6,96,0,0,0.0,1,11.904761904761905,8.0,0.0,18.260869565217387,0.0,4.2,0
4749,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,99,0,0,0.0,1,11.11111111111111,8.0,0.0,12.765957446808507,0.0,4.5,0
4750,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,110,0,0,0.0,1,14.545454545454545,8.0,0.0,11.627906976744185,0.0,5.0,0
4751,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,95,0,0,0.0,1,17.073170731707318,8.0,0.0,12.28070175438597,0.0,4.1,0
4752,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,188,0,0,0.0,1,8.547008547008547,8.0,0.0,11.764705882352944,0.0,5.086956521739131,0
4753,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,193,0,0,0.0,1,4.081632653061225,8.0,0.0,10.81081081081081,0.0,5.25,0
4754,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,194,0,0,0.0,1,6.802721088435374,8.0,0.0,12.244897959183676,0.0,5.068965517241379,0
4755,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,148,0,0,0.0,1,14.102564102564102,8.0,0.0,15.909090909090907,0.0,4.105263157894737,0
4756,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,304,0,0,0.0,1,5.633802816901408,8.0,0.0,20.588235294117652,0.0,4.018867924528302,0
4757,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,9,250,0,0,0.0,1,7.7844311377245505,8.0,0.0,10.526315789473683,0.0,3.883720930232558,0
4758,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,9,386,0,0,0.0,1,4.6263345195729535,8.0,0.0,9.523809523809524,0.0,4.9298245614035086,0
4759,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,152,0,0,0.0,1,12.048192771084338,8.0,0.0,13.432835820895528,0.0,4.611111111111111,0
4760,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,97,0,0,0.0,1,13.953488372093023,8.0,0.0,15.789473684210531,0.0,4.3,0
4761,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,144,0,0,0.0,1,16.0,8.0,0.0,16.883116883116877,0.0,4.166666666666667,0
4762,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,104,0,0,0.0,1,12.5,8.0,0.0,17.391304347826086,0.0,4.0,0
4763,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,89,0,0,0.0,1,22.22222222222222,8.0,0.0,20.370370370370374,0.0,4.0,0
4764,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,99,0,0,0.0,1,18.181818181818183,8.0,0.0,13.953488372093027,0.0,4.0,0
4765,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,11,528,0,0,0.0,1,5.347593582887701,8.0,0.0,0.0,0.0,4.25,0
4766,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,96,0,0,0.0,1,11.904761904761905,8.0,0.0,16.393442622950815,0.0,4.2,0
4767,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,205,0,0,0.0,1,7.462686567164179,8.0,0.0,15.000000000000002,0.0,5.36,0
4768,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,9,376,0,0,0.0,1,6.844106463878327,8.0,0.0,12.5,0.0,4.4576271186440675,0
4769,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,103,0,0,0.0,1,10.416666666666666,8.0,0.0,17.213114754098356,0.0,4.363636363636363,0
4770,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,11,525,0,0,0.0,1,9.703504043126685,8.0,0.0,17.647058823529417,0.0,4.264367816091954,0
4771,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,148,0,1,0.0,1,15.189873417721518,8.0,0.0,16.129032258064512,0.0,4.388888888888889,0
4772,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,12,574,0,0,0.0,1,7.6738609112709835,8.0,0.0,9.999999999999998,0.0,4.738636363636363,0
4773,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,90,0,0,0.0,1,13.513513513513514,8.0,0.0,16.666666666666664,0.0,4.111111111111111,0
4774,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,161,0,0,0.0,1,12.087912087912088,8.0,0.0,9.999999999999998,0.0,4.7894736842105265,0
4775,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,32,1132,0,0,0.0,1,2.9023746701846966,8.0,0.0,14.28571428571429,0.0,4.593939393939394,0
4776,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,14,359,0,0,0.0,1,5.982905982905983,8.0,0.0,9.999999999999998,0.0,4.415094339622642,0
4777,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,31,1670,0,0,0.0,1,4.5094936708860756,8.0,0.0,11.627906976744185,0.0,4.956862745098039,1
4778,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,266,0,0,0.0,1,5.978260869565218,8.0,0.0,12.5,0.0,4.842105263157895,0
4779,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,267,0,0,0.0,1,9.714285714285714,8.0,0.0,6.25,0.0,4.487179487179487,0
4780,0,F,F,F,F,T,T,F,F,F,F,F,F,F,F,F,F,9,358,0,0,0.0,1,7.563025210084033,8.0,0.0,12.5,0.0,4.76,0
4781,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,255,0,0,0.0,1,6.5476190476190474,8.0,0.0,16.666666666666664,0.0,4.54054054054054,0
4782,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,201,0,0,0.0,1,5.194805194805195,8.0,0.0,11.111111111111116,0.0,5.310344827586207,0
4783,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,175,0,0,0.0,1,8.333333333333334,8.0,0.0,15.151515151515149,0.0,4.909090909090909,0
4784,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,240,0,0,0.0,1,9.615384615384615,8.0,0.0,12.765957446808507,0.0,4.216216216216216,0
4785,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,180,0,0,0.0,1,4.444444444444445,8.0,0.0,15.384615384615385,0.0,5.0,0
4786,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,164,0,0,0.0,1,4.958677685950414,8.0,0.0,15.909090909090907,0.0,5.041666666666667,0
4787,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,12,488,0,0,0.0,1,10.919540229885058,8.0,0.0,17.14285714285714,0.0,4.767123287671233,0
4788,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,294,0,0,0.0,1,6.532663316582915,8.0,0.0,18.75,0.0,3.685185185185185,0
4789,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,18,617,0,0,0.0,1,7.349665924276169,8.0,0.0,4.1666666666666625,0.0,4.726315789473684,0
4790,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,145,0,1,0.0,1,8.536585365853659,8.0,0.0,15.151515151515149,0.0,4.555555555555555,0
4791,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,30,1483,0,0,0.0,1,5.159474671669794,8.0,0.0,9.090909090909093,0.0,4.555555555555555,3
4792,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,156,0,0,0.0,1,8.88888888888889,8.0,0.0,15.384615384615385,0.0,4.285714285714286,0
4793,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,193,0,0,0.0,1,4.081632653061225,8.0,0.0,9.523809523809524,0.0,5.444444444444445,0
4794,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,32,1622,0,0,0.0,1,4.564666103127641,8.0,0.0,5.000000000000004,0.0,4.532567049808429,0
4795,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,15,411,0,0,0.0,1,10.247349823321555,8.0,0.0,16.666666666666664,0.0,4.3538461538461535,0
4796,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,290,0,0,0.0,1,6.0,8.0,0.0,11.111111111111116,0.0,3.9215686274509802,0
4797,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,25,980,0,0,0.0,1,6.401137980085348,8.0,0.0,9.999999999999998,0.0,4.950704225352113,0
4798,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,28,1444,0,0,0.0,1,9.555984555984557,8.0,0.0,15.217391304347828,0.0,4.408510638297872,0
4799,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,191,0,0,0.0,1,5.833333333333333,8.0,0.0,12.5,0.0,4.615384615384615,0
4800,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,13,443,0,0,0.0,1,10.8359133126935,8.0,0.0,9.999999999999998,0.0,4.549295774647887,0
4801,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,16,539,0,0,0.0,1,7.161803713527852,8.0,0.0,14.583333333333337,0.0,4.833333333333333,0
4802,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,14,529,1,0,0.0,1,7.712082262210797,8.0,0.0,11.111111111111116,0.0,4.987179487179487,0
4803,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,87,4540,0,0,0.0,1,2.6611472501478417,8.0,0.0,15.625,0.0,4.684210526315789,0
4804,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,13,391,0,0,0.0,1,5.078125,8.0,0.0,0.0,0.0,4.413793103448276,0
4805,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,31,1455,0,0,0.0,1,4.44015444015444,8.0,0.0,11.764705882352944,0.0,3.8088235294117645,0
4806,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,12,612,0,0,0.0,1,2.813852813852814,8.0,0.0,9.589041095890416,0.0,4.762886597938144,0
4807,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,11,375,0,0,0.0,1,8.745247148288973,8.0,0.0,15.625,0.0,4.614035087719298,0
4808,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,203,0,0,0.0,1,3.9473684210526314,8.0,0.0,12.82051282051282,0.0,5.241379310344827,0
4809,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,38,2067,0,0,0.0,1,4.5,8.0,0.0,10.416666666666663,0.0,5.47945205479452,0
4810,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,206,0,0,0.0,1,7.352941176470588,8.0,0.0,11.538461538461542,0.0,4.533333333333333,0
4811,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,187,0,0,0.0,1,8.130081300813009,8.0,0.0,12.121212121212121,0.0,5.125,0
4812,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,294,0,0,0.0,1,5.9405940594059405,8.0,0.0,17.85714285714286,0.0,3.8846153846153846,0
4813,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,12,349,0,0,0.0,1,8.641975308641975,8.0,0.0,9.523809523809524,0.0,4.673076923076923,0
4814,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,22,993,0,0,0.0,1,4.533333333333333,8.0,0.0,19.565217391304344,0.0,4.518072289156627,0
4815,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,11,274,0,0,0.0,1,7.831325301204819,8.0,0.0,0.0,0.0,4.486486486486487,0
4816,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,12,340,0,0,0.0,1,5.909090909090909,8.0,0.0,5.000000000000004,0.0,5.116279069767442,0
4817,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,13,379,0,0,0.0,1,10.622710622710622,8.0,0.0,11.764705882352944,0.0,4.7894736842105265,0
4818,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,36,1710,0,0,0.0,1,8.673894912427022,8.0,0.0,11.111111111111116,0.0,4.344202898550725,0
4819,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,21,643,0,1,0.0,1,5.708245243128964,8.0,0.0,10.526315789473683,0.0,4.876288659793815,0
4820,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,206,0,0,0.0,1,6.923076923076923,8.0,0.0,13.636363636363635,0.0,5.2,0
4821,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,204,0,0,0.0,1,4.487179487179487,8.0,0.0,10.63829787234043,0.0,5.379310344827586,0
4822,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,180,0,0,0.0,1,4.511278195488722,8.0,0.0,12.903225806451612,0.0,4.75,0
4823,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,158,0,0,0.0,1,8.333333333333334,8.0,0.0,12.903225806451612,0.0,4.363636363636363,0
4824,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,171,0,1,0.0,1,10.280373831775702,8.0,0.0,16.666666666666664,0.0,4.458333333333333,0
4825,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,19,696,1,0,0.0,1,7.839388145315487,8.0,0.0,13.157894736842103,5.2631578947368425,5.23,0
4826,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,170,0,0,0.0,1,11.009174311926605,8.0,0.0,15.151515151515149,0.0,4.541666666666667,0
4827,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,9,327,0,0,0.0,1,4.700854700854701,8.0,0.0,16.666666666666664,0.0,4.415094339622642,0
4828,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,11,252,0,0,0.0,1,5.333333333333333,8.0,0.0,12.5,0.0,4.6875,0
4829,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,307,0,0,0.0,1,6.018518518518518,8.0,0.0,13.513513513513509,0.0,4.235294117647059,0
4830,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,9,332,0,0,0.0,1,9.623430962343097,8.0,0.0,16.666666666666664,0.0,4.509433962264151,0
4831,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,193,0,0,0.0,1,5.714285714285714,8.0,0.0,13.793103448275868,0.0,4.666666666666667,0
4832,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,135,0,0,0.0,1,11.538461538461538,8.0,0.0,16.216216216216218,0.0,4.588235294117647,0
4833,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,309,0,0,0.0,1,10.69767441860465,8.0,0.0,13.636363636363635,0.0,3.909090909090909,0
4834,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,277,0,0,0.0,1,18.435754189944134,8.0,0.0,10.71428571428571,0.0,3.5098039215686274,0
4835,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,36,1505,0,0,0.0,1,4.580152671755725,8.0,0.0,16.216216216216218,0.0,4.366666666666666,0
4836,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,209,0,0,0.0,1,6.293706293706293,8.0,0.0,11.428571428571432,0.0,4.931034482758621,0
4837,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,23,930,0,0,0.0,1,8.181818181818182,8.0,0.0,12.121212121212121,0.0,4.489795918367347,0
4838,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,9,322,0,0,0.0,1,5.726872246696035,8.0,0.0,14.28571428571429,0.0,4.283018867924528,0
4839,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,14,647,0,0,0.0,1,7.142857142857143,8.0,0.0,10.71428571428571,0.0,4.525252525252525,0
4840,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,185,0,0,0.0,1,5.882352941176471,8.0,0.0,11.111111111111116,0.0,4.689655172413793,0
4841,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,42,2025,0,0,0.0,1,5.2,8.0,0.0,15.555555555555555,0.0,4.491017964071856,0
4842,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,257,0,0,0.0,1,5.524861878453039,8.0,0.0,14.28571428571429,0.0,5.171428571428572,0
4843,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,12,339,0,0,0.0,1,8.968609865470851,8.0,0.0,0.0,0.0,5.068181818181818,0
4844,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,302,0,0,0.0,1,5.9405940594059405,8.0,0.0,11.538461538461542,0.0,3.9607843137254903,0
4845,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,263,0,0,0.0,1,9.714285714285714,8.0,0.0,6.25,0.0,4.487179487179487,0
4846,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,215,0,0,0.0,1,5.714285714285714,8.0,0.0,14.28571428571429,0.0,4.375,0
4847,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,14,464,0,0,0.0,1,6.811145510835913,8.0,0.0,16.666666666666664,0.0,4.486111111111111,0
4848,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,126,6604,0,0,0.0,1,4.049259027342934,8.0,0.0,15.000000000000002,0.0,4.440222428174235,0
4849,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,40,1958,0,0,0.0,1,6.318883174136664,8.0,0.0,9.090909090909093,0.0,4.792253521126761,0
4850,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,37,1744,0,0,0.0,1,2.843601895734597,8.0,0.0,13.636363636363635,0.0,4.62043795620438,0
4851,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,38,2042,0,0,0.0,1,3.7598944591029024,8.0,0.0,5.555555555555558,0.0,4.458823529411765,0
4852,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,16,589,0,0,0.0,1,5.827505827505828,8.0,0.0,12.0,0.0,4.820224719101123,0
4853,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,176,0,0,0.0,1,5.607476635514018,8.0,0.0,13.793103448275868,0.0,4.863636363636363,0
4854,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,18,709,0,0,0.0,1,5.098039215686274,8.0,0.0,8.333333333333337,0.0,4.553571428571429,0
4855,0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,19,701,0,0,0.0,1,4.190476190476191,8.0,0.0,15.000000000000002,0.0,4.605263157894737,0
4856,0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,6,154,0,0,0.0,1,6.521739130434782,8.0,0.0,10.81081081081081,0.0,4.6,0
4857,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,27,1169,0,1,0.0,1,3.4762456546929315,8.0,0.0,22.916666666666664,0.0,4.336683417085427,0
4858,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,231,0,0,0.0,1,8.441558441558442,8.0,0.0,18.918918918918916,0.0,4.8125,0
4859,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,291,0,0,0.0,1,7.614213197969543,8.0,0.0,6.666666666666665,0.0,3.8627450980392157,0
4860,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,168,0,0,0.0,1,6.796116504854369,8.0,0.0,7.4074074074074066,0.0,5.15,0
4861,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,295,0,0,0.0,1,9.852216748768473,8.0,0.0,11.764705882352944,0.0,4.06,0
4862,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,189,0,0,0.0,1,9.322033898305085,8.0,0.0,13.157894736842103,0.0,4.538461538461538,0
4863,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,24,1063,0,0,0.0,1,4.981320049813201,8.0,0.0,19.565217391304344,0.0,4.641618497109826,0
4864,0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,7,183,0,0,0.0,1,9.174311926605505,8.0,0.0,13.043478260869568,0.0,4.1923076923076925,0
4865,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,250,0,0,0.0,1,5.294117647058823,8.0,0.0,15.151515151515149,0.0,4.857142857142857,0
4866,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,199,0,0,0.0,1,4.697986577181208,8.0,0.0,11.428571428571432,0.0,4.966666666666667,0
4867,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,208,0,0,0.0,1,6.0606060606060606,8.0,0.0,12.5,0.0,4.551724137931035,0
4868,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,208,0,0,0.0,1,5.806451612903226,8.0,0.0,13.157894736842103,0.0,4.428571428571429,0
4869,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,202,0,0,0.0,1,4.225352112676056,8.0,0.0,9.999999999999998,0.0,4.896551724137931,0
4870,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,8,254,0,0,0.0,1,6.626506024096385,8.0,0.0,9.999999999999998,0.0,4.611111111111111,0
4871,0,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,7,224,0,0,0.0,1,3.488372093023256,8.0,0.0,11.764705882352944,0.0,5.375,0
4872,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,11,276,0,0,0.0,1,9.62566844919786,8.0,0.0,7.692307692307687,0.0,4.794871794871795,0
4873,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,30,1291,0,0,0.0,1,4.952581664910432,8.0,0.0,8.333333333333337,0.0,4.606796116504855,0
4874,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,187,0,0,0.0,1,4.411764705882353,8.0,0.0,13.157894736842103,0.0,4.689655172413793,0
4875,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,181,0,0,0.0,1,5.185185185185185,8.0,0.0,12.5,0.0,5.1923076923076925,0
4876,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,11,316,0,0,0.0,1,9.170305676855895,8.0,0.0,18.518518518518523,0.0,4.872340425531915,0
4877,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,166,0,0,0.0,1,7.142857142857143,8.0,0.0,14.634146341463417,0.0,4.260869565217392,0
4878,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,201,0,0,0.0,1,5.384615384615385,8.0,0.0,16.129032258064512,0.0,5.416666666666667,0
4879,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,186,0,0,0.0,1,5.982905982905983,8.0,0.0,17.948717948717952,0.0,4.875,0
4880,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,162,0,0,0.0,1,6.837606837606837,8.0,0.0,14.28571428571429,0.0,4.5,0
4881,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,186,0,0,0.0,1,7.194244604316546,8.0,0.0,13.636363636363635,0.0,4.793103448275862,0
4882,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,187,0,0,0.0,1,4.37956204379562,8.0,0.0,13.157894736842103,0.0,5.074074074074074,0
4883,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,171,0,0,0.0,1,7.142857142857143,8.0,0.0,16.000000000000004,0.0,4.083333333333333,0
4884,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,208,0,0,0.0,1,7.462686567164179,8.0,0.0,15.384615384615385,0.0,5.153846153846154,0
4885,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,25,1141,0,0,0.0,1,5.62200956937799,8.0,0.0,15.000000000000002,0.0,4.593406593406593,1
4886,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,209,0,0,0.0,1,4.545454545454546,8.0,0.0,13.513513513513509,0.0,4.4,0
4887,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,189,0,0,0.0,1,6.504065040650406,8.0,0.0,16.666666666666664,0.0,5.125,0
4888,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,17,542,0,0,0.0,1,6.3938618925831205,8.0,0.0,13.513513513513509,0.0,4.7682926829268295,0
4889,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,149,0,0,0.0,1,9.090909090909092,8.0,0.0,19.354838709677423,0.0,4.631578947368421,0
4890,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,21,804,0,0,0.0,1,4.940374787052811,8.0,0.0,8.333333333333337,0.0,4.380597014925373,0
4891,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,29,911,0,0,0.0,1,5.082212257100149,8.0,0.0,9.756097560975608,0.0,4.645833333333333,1
4892,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,16,756,1,0,0.0,1,4.814004376367615,8.0,0.0,0.0,0.0,4.967391304347826,0
4893,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,13,438,0,0,0.0,1,7.951070336391437,8.0,0.0,18.181818181818176,0.0,4.880597014925373,0
4894,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,167,0,0,0.0,1,6.796116504854369,8.0,0.0,17.500000000000004,0.0,5.421052631578948,0
4895,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,6,146,0,0,0.0,1,8.75,8.0,0.0,10.344827586206895,0.0,4.705882352941177,0
4896,0,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,7,194,0,0,0.0,1,6.4,8.0,0.0,16.666666666666664,0.0,5.208333333333333,0
